DateTime,Actual,Consensus,Previous,Revised
07/25/2017 20:30:00,-10.23,,1.628,
07/18/2017 20:30:00,1.628,,-8.13,
07/11/2017 20:30:00,-8.13,,-5.76,
07/05/2017 20:30:00,-5.76,,0.85,
06/27/2017 20:30:00,0.85,,-2.72,
06/20/2017 20:30:00,-2.72,,2.75,
06/13/2017 20:30:00,2.75,,-4.62,
06/06/2017 20:30:00,-4.62,,-8.67,
05/31/2017 20:30:00,-8.67,,-1.5,
05/23/2017 20:30:00,-1.5,,0.882,
05/16/2017 20:30:00,0.882,,-5.78,
05/09/2017 20:30:00,-5.78,,-4.15,
05/02/2017 20:30:00,-4.15,,0.897,
04/25/2017 20:30:00,0.897,,-0.84,
04/18/2017 20:30:00,-0.84,,-1.3,
04/11/2017 20:30:00,-1.3,,-1.83,
04/04/2017 20:30:00,-1.83,,1.9,
03/28/2017 20:30:00,1.9,,4.5,
03/21/2017 20:30:00,4.5,,-0.531,
03/14/2017 20:30:00,-0.531,,11.6,
03/07/2017 21:30:00,11.6,,2.5,
02/28/2017 21:30:00,2.5,,0.884,
02/22/2017 21:30:00,0.884,,9.94,
02/14/2017 21:30:00,9.94,,14.2,
02/07/2017 21:30:00,14.2,,5.8,
01/31/2017 21:30:00,5.8,,2.9,
01/24/2017 21:30:00,2.9,,-5.04,
01/18/2017 21:30:00,-5.04,,1.5,
01/10/2017 21:30:00,1.5,,-7.43,
01/04/2017 21:30:00,-7.43,,4.2,
12/28/2016 21:30:00,4.2,,-4.15,
12/20/2016 21:30:00,-4.15,,4.68,
12/13/2016 21:30:00,4.68,,-2.2,
12/06/2016 21:30:00,-2.2,,-0.717,
11/29/2016 21:30:00,-0.717,,-1.27,
11/22/2016 21:30:00,-1.27,,3.65,
11/15/2016 21:30:00,3.65,,4.4,
11/08/2016 21:30:00,4.4,,9.3,
11/01/2016 20:30:00,9.3,,4.8,
10/25/2016 20:30:00,4.8,,-3.8,
10/18/2016 20:30:00,-3.8,,2.7,
10/12/2016 20:30:00,2.7,,-7.6,
10/04/2016 20:30:00,-7.6,,-0.752,
09/27/2016 20:30:00,-0.752,,-7.49,
09/20/2016 20:30:00,-7.49,,1.44,
09/13/2016 20:30:00,1.44,,-12.08,
09/07/2016 20:30:00,-12.08,,0.942,
08/30/2016 20:30:00,0.942,,4.464,
08/23/2016 20:30:00,4.464,,-1,
08/16/2016 20:30:00,-1,,2.09,
08/09/2016 20:30:00,2.09,,-1.3,
08/02/2016 20:30:00,-1.3,,-8.27,
07/26/2016 20:30:00,-8.27,,-2.3,
07/19/2016 20:30:00,-2.3,,2.2,
07/12/2016 20:30:00,2.2,,-6.73,
07/06/2016 20:30:00,-6.73,,-3.86,
06/28/2016 20:30:00,-3.86,,-5.224,
06/21/2016 20:30:00,-5.224,,1.518,
06/14/2016 20:30:00,1.518,,-3.56,
06/07/2016 20:30:00,-3.56,,2.35,
06/01/2016 20:30:00,2.35,,-5.137,
05/24/2016 20:30:00,-5.137,,-1.1,
05/17/2016 20:30:00,-1.1,,3.4,
05/10/2016 20:30:00,3.4,,1.3,
05/03/2016 20:30:00,1.3,,-1.1,
04/26/2016 20:30:00,-1.1,,3.1,
04/19/2016 20:30:00,3.1,,6.2,
04/12/2016 20:30:00,6.2,,-4.3,
04/05/2016 20:30:00,-4.3,,2.6,
03/29/2016 20:30:00,2.6,,8.7,
03/22/2016 20:30:00,8.7,,1.5,
03/15/2016 20:30:00,1.5,,4.4,
03/08/2016 21:30:00,4.4,,9.9,
03/01/2016 21:30:00,9.9,2.5,7.1,
02/23/2016 21:30:00,7.1,,-3.3,
02/17/2016 21:30:00,-3.3,,2.4,
02/09/2016 21:30:00,2.4,,3.8,
02/02/2016 21:30:00,3.8,,11.4,
01/26/2016 21:30:00,11.4,,4.6,
01/20/2016 21:35:00,4.6,,-3.9,
01/12/2016 21:30:00,-3.9,,-5.6,
01/05/2016 21:30:00,-5.6,,2.9,
12/29/2015 21:30:00,2.9,,-3.6,
12/22/2015 21:30:00,-3.6,,2.3,
12/15/2015 21:30:00,2.3,,-1.9,
12/08/2015 21:30:00,-1.9,,1.6,
12/01/2015 21:30:00,1.6,,2.6,
11/24/2015 21:30:00,2.6,,-0.482,
11/17/2015 21:30:00,-0.482,,6.3,
11/10/2015 21:30:00,6.3,,2.8,
11/03/2015 21:30:00,2.8,,4.1,
10/27/2015 21:30:00,4.1,,7.1,
10/20/2015 21:30:00,7.1,,9.3,
10/14/2015 21:30:00,9.3,,-1.2,
10/06/2015 21:30:00,-1.2,,4.6,
09/29/2015 21:30:00,4.6,,-3.7,
09/22/2015 21:30:00,-3.7,,-3.1,
09/15/2015 21:30:00,-3.1,,2.1,
09/09/2015 21:30:00,2.1,,7.6,
09/01/2015 21:30:00,7.6,,-7.3,
08/25/2015 21:30:00,-7.3,,-2.3,
08/18/2015 21:30:00,-2.3,,-0.847,
08/11/2015 21:30:00,-0.847,,-2.4,
08/04/2015 21:30:00,-2.4,,-1.9,
07/28/2015 21:30:00,-1.9,,2.3,
07/21/2015 21:30:00,2.3,,-7.3,
07/14/2015 21:30:00,-7.3,,-0.958,
07/07/2015 21:30:00,-0.958,,-0.958,
