DateTime,Currency,Name,Country,Volatility,Actual,Previous,Consensus
04/14/2015 06:00:00,EUR,Wholesale Price Index (YoY),Germany,1,-1.100,-2.100,
04/14/2015 06:00:00,EUR,Wholesale Price Index (MoM),Germany,1,1.000,0.500,
04/14/2015 09:00:00,EUR,Industrial Production w.d.a. (YoY),European Monetary Union,2,1.600,0.400,0.700
04/14/2015 09:00:00,EUR,Industrial Production s.a. (MoM),European Monetary Union,1,1.100,-0.300,0.400
04/14/2015 12:00:00,USD,Fed Minneapolis's Kocherlakota speech,United States,1,,,
04/14/2015 12:30:00,USD,Retail Sales ex Autos (MoM),United States,2,0.400,0.000,0.600
04/14/2015 12:30:00,USD,Retail Sales (MoM),United States,3,0.900,-0.500,1.000
04/14/2015 12:30:00,USD,Producer Price Index (YoY),United States,2,-0.800,-0.600,-0.800
04/14/2015 12:30:00,USD,Producer Price Index ex Food & Energy (MoM),United States,1,0.200,-0.500,0.100
04/14/2015 12:30:00,USD,Producer Price Index ex Food & Energy (YoY),United States,1,0.900,1.000,0.900
04/14/2015 12:30:00,USD,Producer Price Index (MoM),United States,1,0.200,-0.500,0.200
04/14/2015 12:55:00,USD,Redbook Index (YoY),United States,1,1.100,3.400,
04/14/2015 12:55:00,USD,Redbook Index (MoM),United States,1,0.200,1.300,
04/14/2015 13:00:00,USD,NFIB Business Optimism Index,United States,1,95.200,98.000,98.400
04/14/2015 13:30:00,USD,Retail Sales Control Group,United States,2,0.300,0.000,
04/14/2015 14:00:00,USD,Business Inventories,United States,2,0.300,0.000,0.200
04/14/2015 15:30:00,USD,4-Week Bill Auction,United States,1,0.015,0.015,
04/15/2015 06:00:00,EUR,Harmonized Index of Consumer Prices (YoY),Germany,2,0.100,0.100,0.100
04/15/2015 06:00:00,EUR,Consumer Price Index (MoM),Germany,2,0.500,0.500,0.500
04/15/2015 06:00:00,EUR,Consumer Price Index (YoY),Germany,2,0.300,0.300,0.300
04/15/2015 06:00:00,EUR,Harmonized Index of Consumer Prices (MoM),Germany,2,0.500,0.500,0.500
04/15/2015 06:45:00,EUR,Consumer Price Index (EU norm) (YoY),France,1,0.000,-0.300,0.000
04/15/2015 06:45:00,EUR,Consumer Price Index (EU norm) (MoM),France,1,0.700,0.700,0.700
04/15/2015 06:45:00,EUR,Inflation ex-tobacco (MoM),France,2,0.700,0.700,
04/15/2015 09:00:00,EUR,Trade Balance n.s.a.,European Monetary Union,1,20.300,7.600,21.100
04/15/2015 09:00:00,EUR,Trade Balance s.a.,European Monetary Union,1,22.000,21.200,22.000
04/15/2015 10:06:45,EUR,10-y Bond Auction,Germany,2,0.130,0.250,
04/15/2015 11:00:00,USD,MBA Mortgage Applications,United States,2,-2.300,0.400,
04/15/2015 11:45:00,EUR,ECB Interest Rate Decision,European Monetary Union,3,0.050,0.050,0.050
04/15/2015 11:45:00,EUR,ECB Deposit Rate Decision,European Monetary Union,2,-0.200,-0.200,
04/15/2015 12:30:00,USD,NY Empire State Manufacturing Index,United States,1,-1.190,6.900,7.000
04/15/2015 12:30:00,EUR,ECB Monetary Policy Statement and Press Conference,European Monetary Union,3,,,
04/15/2015 13:00:00,USD,Fed's Bullard speech,United States,1,,,
04/15/2015 13:15:00,USD,Capacity Utilization,United States,2,78.400,79.000,78.700
04/15/2015 13:15:00,USD,Industrial Production (MoM),United States,2,-0.600,0.100,-0.300
04/15/2015 14:00:00,USD,NAHB Housing Market Index,United States,2,56.000,52.000,55.000
04/15/2015 14:30:00,USD,EIA Crude Oil Stocks Change,United States,1,1.294,10.949,4.057
04/15/2015 18:00:00,USD,Fed's Beige Book,United States,2,,,
04/15/2015 20:00:00,USD,Total Net TIC Flows,United States,1,4.100,51.000,
04/15/2015 20:00:00,USD,Net Long-Term TIC Flows,United States,2,9.800,-27.400,
04/16/2015 12:30:00,USD,Building Permits (MoM),United States,2,1.039,1.092,1.080
04/16/2015 12:30:00,USD,Housing Starts (MoM),United States,2,0.926,0.897,1.040
04/16/2015 12:30:00,USD,Continuing Jobless Claims,United States,2,2.275,2.308,2.312
04/16/2015 12:30:00,USD,Initial Jobless Claims,United States,2,294.000,282.000,280.000
04/16/2015 14:00:00,USD,Philadelphia Fed Manufacturing Survey,United States,2,7.500,5.000,6.000
04/16/2015 14:30:00,USD,EIA Natural Gas Storage Change,United States,1,63.000,15.000,53.000
04/16/2015 17:00:00,USD,Fed's Lockhart speech,United States,1,,,
04/16/2015 17:10:00,USD,Fed's Mester speech,United States,1,,,
04/16/2015 17:30:00,USD,Fed's Rosengren speech,United States,1,,,
04/16/2015 19:00:00,USD,Fed's Stanley Fischer speech,United States,2,,,
04/17/2015 00:00:00,EUR,IMF Meeting,European Monetary Union,2,,,
04/17/2015 08:00:00,EUR,Current Account n.s.a,European Monetary Union,1,13.800,8.300,
04/17/2015 08:00:00,EUR,Current Account s.a,European Monetary Union,1,26.400,30.400,29.400
04/17/2015 09:00:00,EUR,Consumer Price Index - Core (YoY),European Monetary Union,3,0.600,0.600,0.600
04/17/2015 09:00:00,EUR,Consumer Price Index (MoM),European Monetary Union,1,1.100,0.600,1.100
04/17/2015 09:00:00,EUR,Consumer Price Index (YoY),European Monetary Union,3,-0.100,-0.100,-0.100
04/17/2015 12:30:00,USD,Consumer Price Index n.s.a (MoM),United States,1,236.120,234.720,236.170
04/17/2015 12:30:00,USD,Consumer Price Index (MoM),United States,2,0.200,0.200,0.300
04/17/2015 12:30:00,USD,Consumer Price Index Core s.a,United States,1,240.790,240.250,
04/17/2015 12:30:00,USD,Consumer Price Index ex Food & Energy (YoY),United States,3,1.800,1.700,1.700
04/17/2015 12:30:00,USD,Consumer Price Index (YoY),United States,3,-0.100,0.000,0.000
04/17/2015 12:30:00,USD,Consumer Price Index ex Food & Energy (MoM),United States,2,0.200,0.200,0.200
04/17/2015 14:00:00,USD,Michigan Consumer Sentiment Index,United States,2,95.900,93.000,94.000
04/18/2015 00:00:00,EUR,IMF Meeting,European Monetary Union,2,,,
04/18/2015 16:00:00,EUR,ECB's President Draghi speech,European Monetary Union,3,,,
04/19/2015 00:00:00,EUR,IMF Meeting,European Monetary Union,2,,,
04/20/2015 06:00:00,EUR,Producer Price Index (MoM),Germany,1,0.100,0.100,0.200
04/20/2015 06:00:00,EUR,Producer Price Index (YoY),Germany,1,-1.700,-2.100,-1.600
04/20/2015 09:00:00,EUR,Construction Output w.d.a (YoY),European Monetary Union,1,-3.700,3.000,
04/20/2015 09:00:00,EUR,Construction Output  s.a (MoM),European Monetary Union,1,-1.800,1.900,
04/20/2015 11:00:00,EUR,German Buba Monthly Report,Germany,1,,,
04/20/2015 12:30:00,USD,"Chicago Fed National Activity Index ",United States,1,-0.420,-0.180,
04/20/2015 15:30:00,USD,3-Month Bill Auction,United States,1,0.025,0.025,
04/20/2015 15:30:00,USD,6-Month Bill Auction,United States,1,0.090,0.105,
04/21/2015 09:00:00,EUR,ZEW Survey - Economic Sentiment,Germany,3,53.300,54.800,55.300
04/21/2015 09:00:00,EUR,ZEW Survey - Economic Sentiment,European Monetary Union,2,64.800,62.400,63.700
04/21/2015 09:00:00,EUR,ZEW Survey - Current Situation,Germany,2,70.200,55.100,56.000
04/21/2015 12:55:00,USD,Redbook Index (MoM),United States,1,0.100,0.200,
04/21/2015 12:55:00,USD,Redbook Index (YoY),United States,1,0.800,1.100,
04/21/2015 15:30:00,USD,4-Week Bill Auction,United States,1,0.015,0.015,
04/22/2015 11:00:00,USD,MBA Mortgage Applications,United States,2,2.300,-2.300,
04/22/2015 13:00:00,USD,Housing Price Index (MoM),United States,1,0.700,0.300,0.700
04/22/2015 14:00:00,USD,Existing Home Sales (MoM),United States,1,5.190,4.890,5.030
04/22/2015 14:00:00,USD,Existing Home Sales Change (MoM),United States,2,6.100,1.500,3.000
04/22/2015 14:00:00,EUR,Consumer Confidence,European Monetary Union,2,-4.600,-3.700,-2.750
04/22/2015 14:30:00,USD,EIA Crude Oil Stocks Change,United States,1,5.315,1.294,2.888
04/23/2015 06:00:00,EUR,Gfk Consumer Confidence Survey,Germany,2,10.100,10.000,10.200
04/23/2015 06:45:00,EUR,Business Climate,France,1,101.000,99.000,100.000
04/23/2015 07:00:00,EUR,Markit Manufacturing PMI,France,1,48.400,48.800,49.200
04/23/2015 07:00:00,EUR,Markit Services PMI,France,1,50.800,52.400,52.500
04/23/2015 07:00:00,EUR,Markit PMI Composite,France,1,50.200,51.500,
04/23/2015 07:30:00,EUR,Markit PMI Composite,Germany,1,54.200,55.400,
04/23/2015 07:30:00,EUR,Markit Services PMI,Germany,1,54.400,55.400,55.500
04/23/2015 07:30:00,EUR,Markit Manufacturing PMI,Germany,2,51.900,52.800,53.000
04/23/2015 08:00:00,EUR,Markit Manufacturing PMI,European Monetary Union,2,51.900,52.200,52.600
04/23/2015 08:00:00,EUR,Markit Services PMI,European Monetary Union,1,53.700,54.200,54.500
04/23/2015 08:00:00,EUR,Markit PMI Composite,European Monetary Union,1,53.500,54.000,54.400
04/23/2015 12:30:00,USD,Continuing Jobless Claims,United States,2,2.325,2.275,2.300
04/23/2015 12:30:00,USD,Initial Jobless Claims,United States,2,295.000,294.000,290.000
04/23/2015 13:45:00,USD,Markit Manufacturing PMI,United States,2,54.200,55.700,55.500
04/23/2015 14:00:00,USD,New Home Sales (MoM),United States,1,0.481,0.543,0.513
04/23/2015 14:00:00,USD,New Home Sales Change (MoM),United States,2,-11.400,5.600,
04/23/2015 14:30:00,USD,EIA Natural Gas Storage Change,United States,1,90.000,63.000,88.000
04/23/2015 15:00:00,USD,Kansas Fed Manufacturing Activity,United States,1,-2.000,-2.000,
04/24/2015 08:00:00,EUR,IFO - Current Assessment,Germany,2,113.900,112.000,112.400
04/24/2015 08:00:00,EUR,IFO - Business Climate,Germany,2,108.600,107.900,108.400
04/24/2015 08:00:00,EUR,IFO - Expectations,Germany,2,103.500,103.900,104.500
04/24/2015 11:30:00,EUR,Eurogroup Meeting,European Monetary Union,3,,,
04/24/2015 12:30:00,USD,Durable Goods Orders ex Transportation,United States,2,-0.200,-0.400,0.300
04/24/2015 12:30:00,USD,Durable Goods Orders,United States,3,4.000,-1.400,0.600
04/27/2015 06:01:48,EUR,Import Price Index (MoM),Germany,1,1.000,1.400,0.500
04/27/2015 06:01:49,EUR,Import Price Index (YoY),Germany,1,-1.400,-3.000,0.200
04/27/2015 13:45:00,USD,Markit Services PMI,United States,2,57.800,59.200,59.500
04/27/2015 13:45:00,USD,Markit PMI Composite,United States,2,57.400,59.200,
04/27/2015 14:30:00,USD,Dallas Fed Manufacturing Business Index,United States,1,-16.000,-17.400,
04/27/2015 15:30:00,USD,3-Month Bill Auction,United States,1,0.020,0.025,
04/27/2015 15:30:00,USD,6-Month Bill Auction,United States,1,0.095,0.090,
04/27/2015 17:00:00,USD,2-Year Note Auction,United States,1,0.540,0.598,
04/28/2015 06:45:00,EUR,Consumer Confidence,France,1,94.000,93.000,94.000
04/28/2015 12:55:00,USD,Redbook Index (MoM),United States,1,0.200,0.100,
04/28/2015 12:55:00,USD,Redbook Index (YoY),United States,1,1.400,0.800,
04/28/2015 13:00:00,USD,S&P/Case-Shiller Home Price Indices (YoY),United States,1,5.000,4.600,4.700
04/28/2015 14:00:00,USD,Consumer Confidence,United States,3,95.200,101.400,101.600
04/28/2015 14:00:00,USD,Richmond Fed Manufacturing Index,United States,1,-3.000,-8.000,-2.000
04/28/2015 15:30:00,USD,52-Week Bill Auction,United States,1,0.245,0.260,
04/28/2015 15:30:00,USD,4-Week Bill Auction,United States,1,0.000,0.015,
04/28/2015 17:00:00,USD,5-Year Note Auction,United States,1,1.380,1.387,
04/29/2015 08:00:00,EUR,M3 Money Supply (3m),European Monetary Union,1,4.100,3.800,
04/29/2015 08:00:00,EUR,Private Loans (YoY),European Monetary Union,1,0.100,-0.100,0.100
04/29/2015 08:00:00,EUR,M3 Money Supply (YoY),European Monetary Union,1,4.600,4.000,4.300
04/29/2015 09:00:00,EUR,Consumer Confidence,European Monetary Union,2,-4.600,-4.600,-4.600
04/29/2015 09:00:00,EUR,Services Sentiment,European Monetary Union,1,6.700,6.000,6.000
04/29/2015 09:00:00,EUR,Industrial Confidence,European Monetary Union,1,-3.200,-2.900,-2.800
04/29/2015 09:00:00,EUR,Business Climate,European Monetary Union,1,0.320,0.230,0.200
04/29/2015 09:00:00,EUR,Economic Sentiment Indicator,European Monetary Union,1,103.700,103.900,103.900
04/29/2015 11:00:00,USD,MBA Mortgage Applications,United States,2,-2.300,2.300,
04/29/2015 12:00:00,EUR,Consumer Price Index (YoY),Germany,2,0.400,0.300,0.400
04/29/2015 12:00:00,EUR,Consumer Price Index (MoM),Germany,2,-0.100,0.500,-0.100
04/29/2015 12:00:00,EUR,Harmonized Index of Consumer Prices (YoY),Germany,2,0.300,0.100,0.200
04/29/2015 12:00:00,EUR,Harmonized Index of Consumer Prices (MoM),Germany,2,-0.100,0.500,-0.100
04/29/2015 12:30:00,USD,Gross Domestic Product Price Index,United States,2,-0.100,0.200,0.400
04/29/2015 12:30:00,USD,Gross Domestic Product Annualized,United States,3,0.200,2.200,1.100
04/29/2015 12:30:00,USD,Personal Consumption Expenditures Prices (QoQ),United States,2,-2.000,-0.400,
04/29/2015 12:30:00,USD,Core Personal Consumption Expenditures (QoQ),United States,2,0.900,1.100,
04/29/2015 14:00:00,USD,Pending Home Sales (YoY),United States,2,11.100,12.000,
04/29/2015 14:00:00,USD,Pending Home Sales (MoM),United States,1,1.100,3.100,1.000
04/29/2015 14:30:00,USD,EIA Crude Oil Stocks Change,United States,1,1.910,5.315,1.333
04/29/2015 17:00:00,USD,7-Year Note Auction,United States,1,1.820,1.792,
04/29/2015 18:00:00,USD,Fed Interest Rate Decision,United States,3,0.250,0.250,0.250
04/30/2015 06:00:00,EUR,Retail Sales (YoY),Germany,2,3.500,3.600,3.200
04/30/2015 06:00:00,EUR,Retail Sales (MoM),Germany,2,-2.300,-0.500,0.400
04/30/2015 06:45:00,EUR,Producer Prices (MoM),France,1,0.100,0.700,
04/30/2015 06:45:00,EUR,Consumer Spending (MoM),France,1,-0.600,0.100,-0.300
04/30/2015 07:55:00,EUR,Unemployment Change,Germany,3,-8.000,-14.000,-13.000
04/30/2015 07:55:00,EUR,Unemployment Rate s.a.,Germany,3,6.400,6.400,6.400
04/30/2015 09:00:00,EUR,Unemployment Rate,European Monetary Union,2,11.300,11.300,11.200
04/30/2015 09:00:00,EUR,Consumer Price Index - Core (YoY),European Monetary Union,3,0.600,0.600,0.600
04/30/2015 09:00:00,EUR,Consumer Price Index (YoY),European Monetary Union,3,0.000,-0.100,0.000
04/30/2015 09:00:00,EUR,Economic Bulletin,European Monetary Union,2,,,
04/30/2015 12:30:00,USD,Fed's Tarullo speech,United States,1,,,
04/30/2015 12:30:00,USD,Personal Income (MoM),United States,2,0.000,0.400,0.200
04/30/2015 12:30:00,USD,Personal Consumption Expenditures - Price Index (MoM),United States,1,0.200,0.200,
04/30/2015 12:30:00,USD,Core Personal Consumption Expenditure - Price Index (MoM),United States,1,0.100,0.100,0.200
04/30/2015 12:30:00,USD,Personal Consumption Expenditures - Price Index (YoY),United States,1,0.300,0.300,
04/30/2015 12:30:00,USD,Personal Spending,United States,2,0.400,0.100,0.500
04/30/2015 12:30:00,USD,Core Personal Consumption Expenditure - Price Index (YoY),United States,2,1.300,1.400,
04/30/2015 12:30:00,USD,Continuing Jobless Claims,United States,2,2.253,2.325,2.300
04/30/2015 12:30:00,USD,Initial Jobless Claims,United States,2,262.000,295.000,290.000
04/30/2015 12:30:00,USD,Employment Cost Index,United States,1,0.700,0.600,0.600
04/30/2015 13:45:00,USD,Chicago Purchasing Managers' Index,United States,2,52.300,46.300,50.000
04/30/2015 14:30:00,USD,EIA Natural Gas Storage Change,United States,1,81.000,90.000,85.000
05/01/2015 00:00:00,EUR,Labour Day,Germany,0,,,
05/01/2015 00:00:00,EUR,"Labour Day ",France,0,,,
05/01/2015 13:30:00,USD,Fed's Stanley Fischer speech,United States,2,,,
05/01/2015 13:45:00,USD,Markit Manufacturing PMI,United States,2,54.100,54.200,
05/01/2015 14:00:00,USD,Michigan Consumer Sentiment Index,United States,2,95.900,95.900,96.000
05/01/2015 14:00:00,USD,ISM Prices Paid,United States,2,40.500,39.000,
05/01/2015 14:00:00,USD,ISM Manufacturing PMI,United States,3,51.500,51.500,52.000
05/01/2015 14:00:00,USD,Construction Spending (MoM),United States,2,-0.600,-0.100,0.500
05/01/2015 17:30:00,USD,Total Vehicle Sales,United States,1,16.500,17.200,16.900
05/01/2015 19:45:23,USD,Fed's Williams speech,United States,2,,,
05/04/2015 07:50:42,EUR,Markit Manufacturing PMI,France,1,48.000,48.400,48.400
05/04/2015 07:55:00,EUR,Markit Manufacturing PMI,Germany,2,52.100,51.900,51.900
05/04/2015 08:00:00,EUR,Markit Manufacturing PMI,European Monetary Union,2,52.000,51.900,51.900
05/04/2015 08:30:00,EUR,Sentix Investor Confidence,European Monetary Union,1,19.600,20.000,19.800
05/04/2015 13:45:00,USD,ISM-NY Business Conditions Index,United States,1,58.100,50.000,
05/04/2015 14:00:00,USD,Factory Orders (MoM),United States,2,2.100,0.200,2.000
05/04/2015 15:30:00,USD,3-Month Bill Auction,United States,1,0.015,0.020,
05/04/2015 15:30:00,USD,6-Month Bill Auction,United States,1,0.070,0.095,
05/04/2015 16:25:00,USD,Fed's Evans speech,United States,1,,,
05/04/2015 18:00:34,USD,Loan Officer Survey,United States,1,,,
05/04/2015 19:10:00,USD,Fed's Williams speech,United States,1,,,
05/05/2015 06:45:00,EUR,Budget,France,1,-26.290,-23.450,
05/05/2015 09:00:00,EUR,European Commission releases Economic Growth Forecasts,European Monetary Union,2,,,
05/05/2015 09:00:00,EUR,Producer Price Index (YoY),European Monetary Union,1,-2.300,-2.800,-2.300
05/05/2015 09:00:00,EUR,Producer Price Index (MoM),European Monetary Union,1,0.200,0.500,0.300
05/05/2015 12:30:00,USD,Trade Balance,United States,2,-51.370,-35.400,-41.200
05/05/2015 12:55:00,USD,Redbook Index (MoM),United States,1,0.400,0.200,
05/05/2015 12:55:29,USD,Redbook Index (YoY),United States,1,1.600,1.400,
05/05/2015 13:45:00,USD,Markit Services PMI,United States,2,57.400,57.800,57.800
05/05/2015 13:45:00,USD,Markit PMI Composite,United States,2,57.000,57.400,
05/05/2015 14:00:00,USD,ISM Non-Manufacturing PMI,United States,3,57.800,56.500,56.200
05/05/2015 14:00:00,USD,IBD/TIPP Economic Optimism (MoM),United States,1,49.700,51.300,50.600
05/05/2015 15:30:00,USD,4-Week Bill Auction,United States,1,0.000,0.000,
05/06/2015 00:00:00,USD,Fed Minneapolis's Kocherlakota speech,United States,1,,,
05/06/2015 06:45:00,EUR,Individual Investment (Current Year),France,1,7.000,3.000,
05/06/2015 07:00:00,EUR,Non-Monetary Policy ECB Meeting,European Monetary Union,2,,,
05/06/2015 07:50:00,EUR,Markit PMI Composite,France,1,50.600,50.200,
05/06/2015 07:50:00,EUR,Markit Services PMI,France,1,51.400,50.800,50.800
05/06/2015 07:55:00,EUR,Markit PMI Composite,Germany,1,54.100,54.200,
05/06/2015 07:55:00,EUR,Markit Services PMI,Germany,1,54.000,54.400,54.400
05/06/2015 08:00:00,EUR,Markit Services PMI,European Monetary Union,1,54.100,53.700,53.700
05/06/2015 08:00:00,EUR,Markit PMI Composite,European Monetary Union,1,53.900,53.500,53.500
05/06/2015 09:00:00,EUR,2-year Notes Auction,Germany,1,-0.210,-0.280,
05/06/2015 09:00:00,EUR,Retail Sales (YoY),European Monetary Union,2,1.600,3.000,2.400
05/06/2015 09:00:00,EUR,Retail Sales (MoM),European Monetary Union,1,-0.800,-0.200,-0.700
05/06/2015 11:00:00,USD,MBA Mortgage Applications,United States,2,-4.600,-2.300,
05/06/2015 12:15:00,USD,ADP Employment Change,United States,2,169.000,189.000,200.000
05/06/2015 12:30:00,USD,Nonfarm Productivity,United States,1,-1.900,-2.200,-1.800
05/06/2015 12:30:00,USD,Unit Labor Costs,United States,1,5.000,4.100,4.300
05/06/2015 13:15:00,USD,Fed's Chair Yellen speech,United States,2,,,
05/06/2015 14:30:00,USD,EIA Crude Oil Stocks Change,United States,1,-3.882,1.910,1.550
05/06/2015 17:30:00,USD,Fed's Lockhart speech,United States,1,,,
05/07/2015 06:00:00,EUR,Factory Orders n.s.a. (YoY),Germany,2,1.900,-1.300,
05/07/2015 06:00:00,EUR,Factory Orders s.a. (MoM),Germany,1,0.900,-0.900,1.500
05/07/2015 06:45:00,EUR,"Exports, EUR",France,1,37.600,37.300,
05/07/2015 06:45:00,EUR,Trade Balance EUR,France,1,-4.600,-3.449,
05/07/2015 06:45:00,EUR,"Imports, EUR",France,1,42.170,40.800,
05/07/2015 06:45:00,EUR,Industrial Output (MoM),France,1,-0.300,0.000,0.100
05/07/2015 11:30:00,USD,Challenger Job Cuts,United States,1,61.582,36.594,
05/07/2015 12:30:00,USD,Initial Jobless Claims,United States,2,265.000,262.000,280.000
05/07/2015 12:30:00,USD,Continuing Jobless Claims,United States,2,2.228,2.253,2.280
05/07/2015 14:30:00,USD,EIA Natural Gas Storage Change,United States,1,76.000,81.000,75.000
05/07/2015 19:00:00,USD,Consumer Credit Change,United States,2,20.520,15.520,16.000
05/08/2015 00:00:00,EUR,Victory in Europe Day,France,0,,,
05/08/2015 06:00:00,EUR,Industrial Production s.a. (MoM),Germany,1,-0.500,0.200,0.400
05/08/2015 06:00:00,EUR,Industrial Production n.s.a. w.d.a. (YoY),Germany,2,0.100,-0.300,
05/08/2015 06:00:00,EUR,Current Account n.s.a.,Germany,1,22.000,16.600,
05/08/2015 06:00:00,EUR,Trade Balance s.a.,Germany,2,19.300,19.700,19.700
05/08/2015 06:00:00,EUR,Exports (MoM),Germany,1,1.200,1.500,0.450
05/08/2015 06:00:00,EUR,Imports (MoM),Germany,1,2.400,1.800,0.000
05/08/2015 12:30:00,USD,Average Hourly Earnings (MoM),United States,1,0.100,0.300,0.200
05/08/2015 12:30:00,USD,Labor Force Participation Rate,United States,2,62.800,62.700,
05/08/2015 12:30:00,USD,Nonfarm Payrolls,United States,3,223.000,126.000,224.000
05/08/2015 12:30:00,USD,Average Hourly Earnings (YoY),United States,2,2.200,2.100,
05/08/2015 12:30:00,USD,Average Weekly Hours,United States,2,34.500,34.500,34.500
05/08/2015 12:30:00,USD,Unemployment Rate,United States,3,5.400,5.500,5.400
05/08/2015 14:00:00,USD,Wholesale Inventories,United States,1,0.100,0.300,0.300
05/11/2015 00:00:00,EUR,Eurogroup Meeting,European Monetary Union,2,,,
05/11/2015 14:00:00,USD,Labor Market Conditions Index,United States,2,-1.900,-0.300,
05/11/2015 15:30:00,USD,3-Month Bill Auction,United States,1,0.020,0.015,
05/11/2015 15:30:00,USD,6-Month Bill Auction,United States,1,0.085,0.070,
05/12/2015 12:55:00,USD,Redbook Index (MoM),United States,1,0.000,0.400,
05/12/2015 12:55:00,USD,Redbook Index (YoY),United States,1,2.100,1.600,
05/12/2015 13:00:00,USD,NFIB Business Optimism Index,United States,1,96.900,95.200,95.800
05/12/2015 13:00:00,EUR,EcoFin Meeting,European Monetary Union,2,,,
05/12/2015 14:00:00,USD,JOLTS Job Openings,United States,1,4.994,5.133,5.100
05/12/2015 15:30:00,USD,4-Week Bill Auction,United States,1,0.010,0.000,
05/12/2015 16:45:00,USD,Fed's Williams speech,United States,1,,,
05/12/2015 17:00:00,USD,3-Year Note Auction,United States,1,1.000,0.865,
05/12/2015 18:00:00,USD,Monthly Budget Statement,United States,2,156.700,-53.000,154.800
05/13/2015 05:30:00,EUR,Gross Domestic Product (YoY),France,1,0.700,0.200,
05/13/2015 05:30:00,EUR,Gross Domestic Product (QoQ),France,1,0.600,0.100,0.400
05/13/2015 06:00:00,EUR,Wholesale Price Index (YoY),Germany,1,-0.900,-1.100,
05/13/2015 06:00:00,EUR,Wholesale Price Index (MoM),Germany,1,0.400,1.000,
05/13/2015 06:00:00,EUR,Harmonized Index of Consumer Prices (YoY),Germany,2,0.300,0.300,0.300
05/13/2015 06:00:00,EUR,Consumer Price Index (MoM),Germany,2,0.000,-0.100,-0.100
05/13/2015 06:00:00,EUR,Consumer Price Index (YoY),Germany,2,0.500,0.400,0.400
05/13/2015 06:00:00,EUR,Harmonized Index of Consumer Prices (MoM),Germany,2,-0.100,-0.100,-0.100
05/13/2015 06:00:00,EUR,Gross Domestic Product (QoQ),Germany,3,0.300,0.700,0.500
05/13/2015 06:00:00,EUR,Gross Domestic Product w.d.a (YoY),Germany,2,1.100,1.400,
05/13/2015 06:00:00,EUR,Gross Domestic Product (YoY),Germany,2,1.100,1.600,1.200
05/13/2015 06:45:00,EUR,Consumer Price Index (EU norm) (MoM),France,1,0.100,0.700,0.100
05/13/2015 06:45:00,EUR,Consumer Price Index (EU norm) (YoY),France,1,0.100,0.000,0.100
05/13/2015 06:45:00,EUR,Current Account,France,1,-1.500,-1.800,
05/13/2015 06:45:00,EUR,Inflation ex-tobacco (MoM),France,1,0.100,0.700,
05/13/2015 06:45:00,EUR,Nonfarm Payrolls (QoQ),France,1,-0.100,0.000,
05/13/2015 09:00:00,EUR,Gross Domestic Product s.a. (YoY),European Monetary Union,3,1.000,0.900,1.100
05/13/2015 09:00:00,EUR,Gross Domestic Product s.a. (QoQ),European Monetary Union,2,0.400,0.300,0.500
05/13/2015 09:00:00,EUR,10-y Bond Auction,Germany,2,0.650,0.130,
05/13/2015 09:00:00,EUR,Industrial Production w.d.a. (YoY),European Monetary Union,2,1.800,1.600,1.800
05/13/2015 09:00:00,EUR,Industrial Production s.a. (MoM),European Monetary Union,2,-0.300,1.100,0.000
05/13/2015 11:00:00,USD,MBA Mortgage Applications,United States,1,-3.500,-4.600,
05/13/2015 12:30:00,USD,Retail Sales ex Autos (MoM),United States,3,0.100,0.400,0.500
05/13/2015 12:30:00,USD,Retail Sales Control Group,United States,2,0.000,0.300,
05/13/2015 12:30:00,USD,Retail Sales (MoM),United States,3,0.000,0.900,0.200
05/13/2015 12:30:00,USD,Export Price Index (YoY),United States,1,-6.300,-6.700,
05/13/2015 12:30:00,USD,Export Price Index (MoM),United States,1,-0.700,0.100,0.100
05/13/2015 12:30:00,USD,Import Price Index (YoY),United States,1,-10.700,-10.500,
05/13/2015 12:30:00,USD,Import Price Index (MoM),United States,1,-0.300,-0.300,0.300
05/13/2015 14:00:00,USD,Business Inventories,United States,1,0.100,0.300,0.200
05/13/2015 14:30:00,USD,EIA Crude Oil Stocks Change,United States,1,-2.191,-3.882,0.386
05/13/2015 14:37:45,EUR,10-y Bond Auction,France,1,0.980,0.460,
05/13/2015 17:00:00,USD,10-Year Note Auction,United States,2,2.237,1.925,
05/14/2015 00:00:00,EUR,Ascension Day,Germany,0,,,
05/14/2015 00:00:00,EUR,"Ascension Day ",France,0,,,
05/14/2015 12:30:00,USD,Producer Price Index (MoM),United States,1,-0.400,0.200,0.200
05/14/2015 12:30:00,USD,Producer Price Index ex Food & Energy (MoM),United States,1,-0.200,0.200,0.100
05/14/2015 12:30:00,USD,Producer Price Index ex Food & Energy (YoY),United States,1,0.800,0.900,1.100
05/14/2015 12:30:00,USD,Producer Price Index (YoY),United States,1,-1.300,-0.800,-0.800
05/14/2015 12:30:00,USD,Continuing Jobless Claims,United States,1,2.229,2.228,2.240
05/14/2015 12:30:00,USD,Initial Jobless Claims,United States,1,264.000,265.000,275.000
05/14/2015 14:30:00,USD,EIA Natural Gas Storage Change,United States,1,111.000,76.000,116.000
05/14/2015 15:00:00,EUR,ECB's President Draghi speech,European Monetary Union,3,,,
05/14/2015 17:00:00,USD,30-Year Bond Auction,United States,1,3.044,2.597,
05/15/2015 12:30:00,USD,NY Empire State Manufacturing Index,United States,1,3.090,-1.190,5.000
