DateTime,Currency,Name,Country,Volatility,Actual,Previous,Consensus
01/07/2011 10:00:00,EUR,Unemployment Rate,European Monetary Union,2,10.000,10.100,10.100
01/07/2011 11:00:00,EUR,Industrial Production s.a. (MoM),Germany,2,-0.600,2.750,-0.200
01/07/2011 11:00:00,EUR,Industrial Production n.s.a. w.d.a. (YoY),Germany,2,11.300,12.300,11.100
01/07/2011 13:30:00,USD,Average Weekly Hours,United States,1,34.300,34.300,34.300
01/07/2011 13:30:00,USD,Average Hourly Earnings (MoM),United States,2,0.100,0.100,0.200
01/07/2011 13:30:00,USD,Unemployment Rate,United States,2,9.400,9.800,9.700
01/07/2011 13:30:00,USD,Average Hourly Earnings (YoY),United States,1,1.800,1.600,1.800
01/07/2011 13:30:00,USD,Nonfarm Payrolls,United States,3,121.000,71.000,135.000
01/07/2011 14:30:52,USD,Fed's Chair Bernanke testifies,United States,2,,,
01/07/2011 20:00:00,USD,Consumer Credit Change,United States,2,2.000,7.000,0.000
01/10/2011 09:30:00,EUR,Sentix Investor Confidence,European Monetary Union,1,10.600,9.700,11.300
01/11/2011 15:00:00,USD,Wholesale Inventories,United States,1,0.000,1.700,1.000
01/12/2011 10:00:00,EUR,Industrial Production w.d.a. (YoY),European Monetary Union,1,7.900,7.100,5.900
01/12/2011 10:00:00,EUR,Industrial Production s.a. (MoM),European Monetary Union,2,1.400,0.800,0.500
01/12/2011 12:00:00,USD,MBA Mortgage Applications,United States,1,2.200,2.300,
01/12/2011 13:30:00,USD,Import Price Index (MoM),United States,2,1.200,1.500,1.200
01/12/2011 13:30:00,USD,Import Price Index (YoY),United States,2,4.800,8.600,4.700
01/12/2011 13:30:00,USD,Export Price Index (MoM),United States,1,0.700,,
01/12/2011 14:30:00,USD,IBD/TIPP Economic Optimism (MoM),United States,1,51.900,45.800,46.900
01/12/2011 15:30:00,USD,EIA Crude Oil Stocks Change,United States,1,-2.154,-4.200,
01/12/2011 19:00:00,USD,Monthly Budget Statement,United States,2,-80.000,-150.000,-82.000
01/12/2011 19:00:00,USD,Fed's Beige Book,United States,1,,,
01/13/2011 07:00:00,EUR,Wholesale Price Index (MoM),Germany,1,1.800,0.700,0.600
01/13/2011 07:00:00,EUR,Wholesale Price Index (YoY),Germany,1,9.500,7.800,
01/13/2011 12:45:00,EUR,ECB Interest Rate Decision,European Monetary Union,3,1.000,1.000,1.000
01/13/2011 13:30:00,USD,Producer Price Index ex Food & Energy (MoM),United States,2,0.500,0.300,0.200
01/13/2011 13:30:00,USD,Producer Price Index ex Food & Energy (YoY),United States,2,1.600,1.200,1.400
01/13/2011 13:30:00,USD,Producer Price Index (YoY),United States,1,4.000,3.500,3.800
01/13/2011 13:30:00,USD,Producer Price Index (MoM),United States,1,0.900,0.800,0.800
01/13/2011 13:30:00,USD,Trade Balance,United States,2,-38.320,-38.420,
01/13/2011 13:30:00,USD,Continuing Jobless Claims,United States,1,3.887,4.127,4.100
01/13/2011 13:30:00,USD,Initial Jobless Claims,United States,1,441.000,410.000,402.000
01/13/2011 13:30:00,EUR,ECB's President Trichet speech,European Monetary Union,3,,,
01/13/2011 18:00:00,USD,Former Fed's Chair Bernanke speech,United States,2,,,
01/14/2011 07:00:00,EUR,Consumer Price Index (YoY),Germany,3,1.700,1.700,1.700
01/14/2011 07:00:00,EUR,Consumer Price Index (MoM),Germany,2,1.000,1.000,1.000
01/14/2011 10:00:00,EUR,Trade Balance s.a.,European Monetary Union,2,-2.800,3.500,1.700
01/14/2011 10:00:00,EUR,Trade Balance n.s.a.,European Monetary Union,2,-2.200,3.900,3.300
01/14/2011 10:00:00,EUR,Consumer Price Index (MoM),European Monetary Union,1,0.600,0.100,0.600
01/14/2011 10:00:00,EUR,Consumer Price Index (YoY),European Monetary Union,2,2.400,1.900,
01/14/2011 10:10:00,EUR,Consumer Price Index - Core (YoY),European Monetary Union,1,1.000,1.100,
01/14/2011 13:30:00,USD,Retail Sales ex Autos (MoM),United States,2,0.300,1.200,0.700
01/14/2011 13:30:00,USD,Retail Sales (MoM),United States,3,0.500,0.800,0.800
01/14/2011 13:30:00,USD,Consumer Price Index ex Food & Energy (MoM),United States,2,0.100,0.200,
01/14/2011 13:30:00,USD,Consumer Price Index ex Food & Energy (YoY),United States,2,0.800,0.800,
01/14/2011 13:30:00,USD,Consumer Price Index (YoY),United States,2,1.500,1.100,
01/14/2011 13:30:00,USD,Consumer Price Index (MoM),United States,1,0.400,0.100,0.400
01/14/2011 14:15:00,USD,Capacity Utilization,United States,1,76.800,75.400,75.600
01/14/2011 14:15:00,USD,Industrial Production (MoM),United States,2,1.200,0.300,0.500
01/14/2011 14:55:00,USD,Michigan Consumer Sentiment Index,United States,2,72.700,75.100,75.500
01/14/2011 15:00:00,USD,Business Inventories,United States,1,0.400,0.800,0.700
01/17/2011 00:00:00,EUR,EcoFin Meeting,European Monetary Union,2,,,
01/17/2011 00:00:00,USD,Martin L. King's Birthday,United States,0,,,
01/18/2011 00:00:00,EUR,EcoFin Meeting,European Monetary Union,2,,,
01/18/2011 10:00:00,EUR,ZEW Survey - Current Situation,Germany,2,82.800,82.600,
01/18/2011 10:00:00,EUR,ZEW Survey - Economic Sentiment,European Monetary Union,2,25.400,15.500,17.300
01/18/2011 10:00:00,EUR,ZEW Survey - Economic Sentiment,Germany,2,15.400,4.300,5.900
01/18/2011 13:30:00,USD,NY Empire State Manufacturing Index,United States,0,11.920,9.890,12.300
01/18/2011 14:00:00,USD,Net Long-Term TIC Flows,United States,2,85.100,28.900,46.700
01/18/2011 14:00:00,USD,Total Net TIC Flows,United States,1,35.600,15.100,
01/18/2011 15:00:00,USD,NAHB Housing Market Index,United States,1,16.000,16.000,17.000
01/19/2011 09:00:00,EUR,Current Account n.s.a,European Monetary Union,1,-5.400,-2.100,
01/19/2011 09:00:00,EUR,Current Account s.a,European Monetary Union,1,-10.500,-9.600,-7.300
01/19/2011 10:00:00,EUR,Construction Output w.d.a (YoY),European Monetary Union,2,-6.800,-6.200,
01/19/2011 10:00:00,EUR,Construction Output  s.a (MoM),European Monetary Union,2,-0.900,0.300,
01/19/2011 12:00:00,USD,MBA Mortgage Applications,United States,1,5.000,2.200,
01/19/2011 13:30:00,USD,Housing Starts (MoM),United States,2,0.520,0.553,0.550
01/19/2011 13:30:00,USD,Building Permits (MoM),United States,1,0.627,0.544,0.560
01/20/2011 07:00:00,EUR,Producer Price Index (MoM),Germany,2,0.700,0.200,0.500
01/20/2011 07:00:00,EUR,Producer Price Index (YoY),Germany,2,5.300,4.400,4.900
01/20/2011 09:00:00,EUR,ECB Monthly Report,European Monetary Union,2,,,
01/20/2011 13:30:00,USD,Initial Jobless Claims,United States,1,403.000,441.000,426.000
01/20/2011 13:30:00,USD,Continuing Jobless Claims,United States,1,3.897,3.887,3990.000
01/20/2011 15:00:00,USD,Existing Home Sales (MoM),United States,2,5.220,4.700,4.920
01/20/2011 15:00:00,USD,Existing Home Sales Change (MoM),United States,2,12.500,6.100,4.500
01/20/2011 15:00:00,EUR,Consumer Confidence,European Monetary Union,2,-11.000,-11.000,-12.000
01/20/2011 15:00:00,USD,Philadelphia Fed Manufacturing Survey,United States,3,19.300,20.800,22.300
01/20/2011 16:00:00,USD,EIA Crude Oil Stocks Change,United States,1,2.600,-2.154,
01/21/2011 07:45:00,EUR,Business Climate,France,1,108.000,,
01/21/2011 09:00:00,EUR,IFO - Current Assessment,Germany,2,112.800,112.900,
01/21/2011 09:00:00,EUR,IFO - Expectations,Germany,2,107.800,106.800,
01/21/2011 09:00:00,EUR,IFO - Business Climate,Germany,2,110.300,109.800,110.000
01/24/2011 08:30:00,EUR,Markit Services PMI,Germany,2,60.000,59.200,59.200
01/24/2011 08:30:00,EUR,Markit Manufacturing PMI,Germany,2,60.200,60.700,61.100
01/24/2011 09:00:00,EUR,Markit Manufacturing PMI,European Monetary Union,2,56.900,57.100,57.100
01/24/2011 09:00:00,EUR,Markit Services PMI,European Monetary Union,2,55.200,54.200,54.200
01/24/2011 10:00:00,EUR,Industrial New Orders (YoY),European Monetary Union,1,20.000,14.700,17.500
01/24/2011 10:00:00,EUR,Industrial New Orders s.a. (MoM),European Monetary Union,2,2.200,1.400,2.300
01/25/2011 06:45:00,EUR,Consumer Spending (MoM),France,1,0.400,-1.000,
01/25/2011 07:00:00,EUR,Gfk Consumer Confidence Survey,Germany,2,5.800,5.600,5.400
01/25/2011 14:00:00,USD,S&P/Case-Shiller Home Price Indices (YoY),United States,1,-1.600,-0.800,-1.400
01/25/2011 15:00:00,USD,Consumer Confidence,United States,2,64.800,53.300,54.500
01/25/2011 15:00:00,USD,Housing Price Index (MoM),United States,1,-0.300,0.200,-0.100
01/25/2011 15:00:00,USD,Richmond Fed Manufacturing Index,United States,1,18.000,25.000,23.000
01/26/2011 12:00:00,USD,MBA Mortgage Applications,United States,1,-12.900,5.000,
01/26/2011 15:00:00,USD,New Home Sales (MoM),United States,2,0.331,0.287,0.303
01/26/2011 15:00:00,USD,New Home Sales Change (MoM),United States,2,17.500,5.500,
01/26/2011 15:30:00,USD,EIA Crude Oil Stocks Change,United States,1,4.836,2.600,
01/26/2011 19:15:00,USD,Fed Interest Rate Decision,United States,3,0.250,0.250,0.250
01/27/2011 10:00:00,EUR,Consumer Confidence,European Monetary Union,2,-11.200,-11.000,-11.100
01/27/2011 10:00:00,EUR,Industrial Confidence,European Monetary Union,1,6.100,5.100,4.500
01/27/2011 10:00:00,EUR,Economic Sentiment Indicator,European Monetary Union,1,106.800,106.900,106.700
01/27/2011 13:21:57,EUR,Consumer Price Index (MoM),Germany,3,-0.500,1.000,-0.400
01/27/2011 13:23:37,EUR,Consumer Price Index (YoY),Germany,3,1.900,1.700,
01/27/2011 13:30:00,USD,Continuing Jobless Claims,United States,1,4.009,3.897,
01/27/2011 13:30:00,USD,Initial Jobless Claims,United States,1,457.000,403.000,409.000
01/27/2011 13:30:00,USD,Durable Goods Orders,United States,2,-0.400,-0.100,1.600
01/27/2011 13:30:00,USD,Durable Goods Orders ex Transportation,United States,2,3.000,4.500,0.900
01/27/2011 15:00:00,USD,Pending Home Sales (MoM),United States,2,-3.200,3.100,1.100
01/28/2011 09:00:00,EUR,M3 Money Supply (YoY),European Monetary Union,1,1.700,2.100,1.900
01/28/2011 09:00:00,EUR,M3 Money Supply (3m),European Monetary Union,1,1.600,1.400,1.600
01/28/2011 12:30:00,USD,Employment Cost Index,United States,1,0.400,,
01/28/2011 13:30:00,USD,Gross Domestic Product Annualized,United States,3,3.200,2.600,3.500
01/28/2011 13:30:00,USD,Gross Domestic Product Price Index,United States,3,2.100,0.700,1.700
01/28/2011 13:30:00,USD,Core Personal Consumption Expenditures (QoQ),United States,2,1.800,2.400,4.100
01/28/2011 14:55:00,USD,Michigan Consumer Sentiment Index,United States,2,74.200,72.700,73.100
01/31/2011 07:00:00,EUR,Retail Sales (MoM),Germany,2,0.300,-1.300,1.900
01/31/2011 07:00:00,EUR,Retail Sales (YoY),Germany,2,-1.300,-0.500,1.100
01/31/2011 10:00:00,EUR,Consumer Price Index (YoY),European Monetary Union,1,2.400,2.400,2.400
01/31/2011 13:30:00,USD,Personal Consumption Expenditures - Price Index (MoM),United States,2,0.300,0.300,0.600
01/31/2011 13:30:00,USD,Core Personal Consumption Expenditure - Price Index (YoY),United States,2,0.700,0.800,
01/31/2011 13:30:00,USD,Personal Income (MoM),United States,0,0.400,0.400,0.500
01/31/2011 13:30:00,USD,Core Personal Consumption Expenditure - Price Index (MoM),United States,2,0.000,0.100,
01/31/2011 14:45:00,USD,Chicago Purchasing Managers' Index,United States,1,68.800,66.800,65.500
02/01/2011 08:55:00,EUR,Markit Manufacturing PMI,Germany,1,60.500,60.200,
02/01/2011 08:58:00,EUR,Markit Manufacturing PMI,European Monetary Union,2,57.300,56.900,56.900
02/01/2011 09:00:00,EUR,Unemployment Change,Germany,2,-18.000,1.000,-11.000
02/01/2011 09:00:00,EUR,Unemployment Rate s.a.,Germany,2,7.400,7.500,7.500
02/01/2011 10:00:00,EUR,Unemployment Rate,European Monetary Union,1,10.000,10.000,10.100
02/01/2011 15:00:00,USD,ISM Manufacturing PMI,United States,2,60.800,58.500,57.600
02/01/2011 15:00:00,USD,ISM Prices Paid,United States,1,81.500,72.500,73.900
02/01/2011 15:00:00,USD,Construction Spending (MoM),United States,1,-1.600,-0.200,0.200
02/01/2011 16:15:00,EUR,ECB's President Trichet speech,European Monetary Union,2,,,
02/01/2011 22:00:00,USD,Total Vehicle Sales,United States,1,12.620,12.550,
02/02/2011 10:00:00,EUR,Producer Price Index (MoM),European Monetary Union,1,0.800,0.400,0.800
02/02/2011 10:00:00,EUR,Producer Price Index (YoY),European Monetary Union,3,5.300,4.500,5.200
02/02/2011 12:00:00,USD,MBA Mortgage Applications,United States,1,11.300,-12.900,
02/02/2011 13:15:00,USD,ADP Employment Change,United States,2,189.000,247.000,151.000
02/02/2011 15:30:00,USD,EIA Crude Oil Stocks Change,United States,1,2.600,4.836,
02/03/2011 08:53:08,EUR,Markit Services PMI,Germany,1,60.300,60.000,60.000
02/03/2011 09:00:00,EUR,Markit Services PMI,European Monetary Union,2,55.900,55.200,55.200
02/03/2011 10:00:00,EUR,Retail Sales (MoM),European Monetary Union,1,-0.400,-0.100,0.600
02/03/2011 10:00:00,EUR,Retail Sales (YoY),European Monetary Union,1,-0.400,1.000,0.200
02/03/2011 12:45:00,EUR,ECB Interest Rate Decision,European Monetary Union,3,1.000,1.000,1.000
02/03/2011 13:30:00,USD,Continuing Jobless Claims,United States,1,3.935,4.009,
02/03/2011 13:30:00,USD,Initial Jobless Claims,United States,1,419.000,457.000,420.000
02/03/2011 13:30:00,USD,Unit Labor Costs,United States,1,-0.600,-0.100,0.500
02/03/2011 13:30:00,USD,Nonfarm Productivity,United States,1,2.600,2.300,2.100
02/03/2011 13:30:00,EUR,ECB's President Trichet speech,European Monetary Union,2,,,
02/03/2011 15:00:00,USD,ISM Non-Manufacturing PMI,United States,0,59.400,57.100,57.000
02/03/2011 15:00:00,USD,Factory Orders (MoM),United States,2,1.400,1.300,-0.200
02/03/2011 18:00:00,USD,Former Fed's Chair Bernanke speech,United States,1,,,
02/04/2011 11:30:00,EUR,ECB's President Trichet speech,European Monetary Union,2,,,
02/04/2011 13:30:00,USD,Nonfarm Payrolls,United States,3,63.000,121.000,121.000
02/04/2011 13:30:00,USD,Unemployment Rate,United States,3,9.000,9.400,9.500
02/04/2011 13:30:00,USD,Average Hourly Earnings (MoM),United States,1,0.400,0.100,0.200
02/04/2011 13:30:00,USD,Average Weekly Hours,United States,1,34.200,34.300,34.300
02/07/2011 09:30:00,EUR,Sentix Investor Confidence,European Monetary Union,2,16.700,10.600,14.100
02/07/2011 11:00:00,EUR,Factory Orders n.s.a. (YoY),Germany,2,19.480,20.600,21.300
02/07/2011 11:00:00,EUR,Factory Orders s.a. (MoM),Germany,2,-3.600,5.200,-1.400
02/07/2011 20:00:00,USD,Consumer Credit Change,United States,2,4.090,2.000,2.200
02/08/2011 07:45:00,EUR,Trade Balance EUR,France,1,-5.100,-4.100,
02/08/2011 11:00:00,EUR,Industrial Production s.a. (MoM),Germany,2,-0.600,-0.600,0.200
02/08/2011 11:00:00,EUR,Industrial Production n.s.a. w.d.a. (YoY),Germany,2,10.000,11.300,11.500
02/08/2011 15:00:00,USD,IBD/TIPP Economic Optimism (MoM),United States,1,50.900,51.900,52.800
02/09/2011 07:00:00,EUR,Trade Balance s.a.,Germany,2,14.200,11.900,12.000
02/09/2011 07:00:00,EUR,Current Account n.s.a.,Germany,1,19.300,12.900,14.000
02/09/2011 12:00:00,USD,MBA Mortgage Applications,United States,1,-5.500,11.300,
02/09/2011 15:00:00,USD,Fed's Chair Bernanke testifies,United States,3,,,
02/09/2011 15:30:00,USD,EIA Crude Oil Stocks Change,United States,1,1.900,2.600,2.250
02/10/2011 09:00:00,EUR,ECB Monthly Report,European Monetary Union,2,,,
02/10/2011 13:30:00,USD,Initial Jobless Claims,United States,1,385.000,419.000,411.000
02/10/2011 13:30:00,USD,Continuing Jobless Claims,United States,1,3.910,3.935,3.900
02/10/2011 15:00:00,USD,Wholesale Inventories,United States,1,1.300,0.000,0.700
02/10/2011 19:00:00,USD,Monthly Budget Statement,United States,1,-49.800,-80.000,-69.500
02/11/2011 07:00:00,EUR,Consumer Price Index (YoY),Germany,2,2.000,1.900,1.900
02/11/2011 07:00:00,EUR,Consumer Price Index (MoM),Germany,2,-0.400,-0.500,-0.500
02/11/2011 08:00:00,EUR,Wholesale Price Index (MoM),Germany,1,1.200,1.800,
02/11/2011 08:00:00,EUR,Wholesale Price Index (YoY),Germany,1,9.400,9.500,
02/11/2011 13:30:00,USD,Trade Balance,United States,2,-40.260,-38.320,-40.400
02/11/2011 14:55:00,USD,Michigan Consumer Sentiment Index,United States,2,75.100,74.200,74.600
02/11/2011 17:30:00,EUR,ECB's President Trichet speech,European Monetary Union,2,,,
02/14/2011 00:00:00,EUR,EcoFin Meeting,European Monetary Union,2,,,
02/14/2011 10:00:00,EUR,Industrial Production s.a. (MoM),European Monetary Union,2,0.300,1.400,-0.200
02/14/2011 10:00:00,EUR,Industrial Production w.d.a. (YoY),European Monetary Union,2,8.800,7.900,8.000
02/15/2011 00:00:00,EUR,EcoFin Meeting,European Monetary Union,2,,,
02/15/2011 07:00:00,EUR,Gross Domestic Product (QoQ),Germany,3,0.400,0.800,0.500
02/15/2011 07:00:00,EUR,Gross Domestic Product w.d.a (YoY),Germany,1,4.000,3.900,
02/15/2011 07:00:00,EUR,Gross Domestic Product (YoY),Germany,1,4.000,3.900,
02/15/2011 08:15:00,EUR,Real GDP Growth,Germany,0,3.600,-4.700,
02/15/2011 10:00:00,EUR,Trade Balance s.a.,European Monetary Union,2,-1.800,-2.800,-0.900
02/15/2011 10:00:00,EUR,Trade Balance n.s.a.,European Monetary Union,2,-1.400,-2.200,1.100
02/15/2011 10:00:00,EUR,Gross Domestic Product s.a. (QoQ),European Monetary Union,3,0.300,0.300,0.400
02/15/2011 10:00:00,EUR,Gross Domestic Product s.a. (YoY),European Monetary Union,3,2.000,1.900,2.100
02/15/2011 10:00:00,EUR,ZEW Survey - Economic Sentiment,Germany,1,15.700,15.400,20.300
02/15/2011 10:00:00,EUR,ZEW Survey - Economic Sentiment,European Monetary Union,1,29.500,25.400,31.300
02/15/2011 10:00:00,EUR,ZEW Survey - Current Situation,Germany,1,85.200,82.800,83.000
02/15/2011 13:30:00,USD,NY Empire State Manufacturing Index,United States,1,15.430,11.920,15.300
02/15/2011 13:30:00,USD,Retail Sales ex Autos (MoM),United States,2,0.600,0.300,0.600
02/15/2011 13:30:00,USD,Retail Sales (MoM),United States,2,0.700,0.500,0.500
02/15/2011 13:30:00,USD,Export Price Index (MoM),United States,1,1.200,0.700,0.600
02/15/2011 13:30:00,USD,Import Price Index (YoY),United States,1,5.300,4.800,4.400
02/15/2011 13:30:00,USD,Import Price Index (MoM),United States,1,1.300,1.200,0.900
02/15/2011 14:00:00,USD,Total Net TIC Flows,United States,2,49.700,35.600,
02/15/2011 14:00:00,USD,Net Long-Term TIC Flows,United States,2,62.500,85.100,91.300
02/15/2011 15:00:00,USD,Business Inventories,United States,1,1.100,0.400,0.800
02/15/2011 15:00:00,USD,NAHB Housing Market Index,United States,1,16.000,16.000,
02/15/2011 18:00:00,USD,Treasury's Geithner speech,United States,2,,,
02/16/2011 12:00:00,USD,MBA Mortgage Applications,United States,1,-9.500,-5.500,
02/16/2011 13:30:00,USD,Housing Starts (MoM),United States,1,0.618,0.520,0.550
02/16/2011 13:30:00,USD,Building Permits (MoM),United States,1,0.568,0.627,0.570
02/16/2011 13:30:00,USD,Producer Price Index (YoY),United States,2,3.600,4.000,3.500
02/16/2011 13:30:00,USD,Producer Price Index (MoM),United States,2,0.800,0.900,0.900
02/16/2011 14:15:00,USD,Capacity Utilization,United States,2,76.800,76.800,76.600
02/16/2011 14:15:00,USD,Industrial Production (MoM),United States,2,0.300,1.200,0.700
02/16/2011 15:00:00,USD,Treasury's Geithner speech,United States,2,,,
02/16/2011 15:30:00,USD,EIA Crude Oil Stocks Change,United States,1,0.860,1.900,
02/16/2011 19:00:00,USD,Treasury's Geithner speech,United States,2,,,
02/16/2011 19:00:00,USD,FOMC Minutes,United States,2,,,
02/17/2011 09:00:00,EUR,Current Account n.s.a,European Monetary Union,2,1.000,-5.400,
02/17/2011 09:00:00,EUR,Current Account s.a,European Monetary Union,2,-12.500,-10.500,-8.200
02/17/2011 10:00:00,EUR,Construction Output w.d.a (YoY),European Monetary Union,1,-12.000,-6.800,
02/17/2011 10:00:00,EUR,Construction Output  s.a (MoM),European Monetary Union,1,-0.200,-0.900,
02/17/2011 13:30:00,USD,Initial Jobless Claims,United States,1,413.000,385.000,401.000
02/17/2011 13:30:00,USD,Continuing Jobless Claims,United States,1,3.935,3.910,3.895
02/17/2011 13:30:00,USD,Consumer Price Index ex Food & Energy (MoM),United States,2,0.200,0.100,
02/17/2011 13:30:00,USD,Consumer Price Index (YoY),United States,2,1.600,1.500,1.600
02/17/2011 13:30:00,USD,Consumer Price Index ex Food & Energy (YoY),United States,2,1.000,0.800,
02/17/2011 13:30:00,USD,Consumer Price Index (MoM),United States,2,0.400,0.400,0.400
02/17/2011 15:00:00,EUR,Consumer Confidence,European Monetary Union,2,-9.900,-11.200,-11.000
02/17/2011 15:00:00,USD,Fed's Chair Bernanke testifies,United States,3,,,
02/17/2011 15:00:00,USD,Philadelphia Fed Manufacturing Survey,United States,2,35.900,19.300,21.400
02/18/2011 00:00:00,EUR,G20 Meeting,European Monetary Union,2,,,
02/18/2011 06:45:00,EUR,Business Climate,France,1,106.000,108.000,
02/18/2011 07:00:00,EUR,Producer Price Index (MoM),Germany,2,1.200,0.700,0.600
02/18/2011 07:00:00,EUR,Producer Price Index (YoY),Germany,2,5.700,5.300,5.100
02/18/2011 13:00:00,USD,Former Fed's Chair Bernanke speech,United States,2,,,
02/18/2011 14:45:00,USD,Treasury's Geithner speech,United States,2,,,
02/19/2011 00:00:00,EUR,G20 Meeting,European Monetary Union,2,,,
02/21/2011 00:00:00,USD,President's Day,United States,0,,,
02/21/2011 08:30:00,EUR,Markit Services PMI,Germany,2,59.500,60.300,60.300
02/21/2011 08:30:00,EUR,Markit Manufacturing PMI,Germany,2,62.600,60.500,60.300
02/21/2011 09:00:00,EUR,IFO - Current Assessment,Germany,2,114.800,112.800,
02/21/2011 09:00:00,EUR,IFO - Expectations,Germany,2,107.900,107.800,
02/21/2011 09:00:00,EUR,IFO - Business Climate,Germany,2,111.300,110.300,110.300
02/21/2011 09:00:00,EUR,Markit Manufacturing PMI,European Monetary Union,2,59.000,57.300,57.300
02/21/2011 09:00:00,EUR,Markit Services PMI,European Monetary Union,2,57.200,55.900,56.000
02/22/2011 07:00:00,EUR,Gfk Consumer Confidence Survey,Germany,2,6.000,5.800,
02/22/2011 14:00:00,USD,S&P/Case-Shiller Home Price Indices (YoY),United States,1,-2.400,-1.600,-2.100
02/22/2011 15:00:00,USD,Consumer Confidence,United States,3,72.000,64.800,63.000
02/22/2011 15:00:00,USD,Richmond Fed Manufacturing Index,United States,2,25.000,18.000,17.000
02/23/2011 10:00:00,EUR,Industrial New Orders (YoY),European Monetary Union,1,19.200,20.000,16.200
02/23/2011 10:00:00,EUR,Industrial New Orders s.a. (MoM),European Monetary Union,1,2.700,2.200,-1.000
02/23/2011 12:00:00,USD,MBA Mortgage Applications,United States,1,13.200,-9.500,
02/23/2011 15:00:00,USD,Existing Home Sales Change (MoM),United States,2,3.400,12.500,-1.100
02/23/2011 15:00:00,USD,Existing Home Sales (MoM),United States,2,5.400,5.220,5.300
02/23/2011 18:30:00,USD,Philadelphia Fed's Plosser speech,United States,1,,,
02/24/2011 07:00:00,EUR,Gross Domestic Product w.d.a (YoY),Germany,2,3.800,4.000,4.000
02/24/2011 07:00:00,EUR,Gross Domestic Product (QoQ),Germany,2,0.400,0.400,0.400
